step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_slo,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
10,10,openb-pod-6938,16,1,scheduled,0.9726699846796691,1.0,-0.0,-0.027330015320330858,0.0,0.007575757575757569,0.007575757575757569,0.0,5.918560606060601e-05,0.013965730555355549,0.008338723331689835,0.03235557675361633,0.0,12694527.0,7960.0,7960.0,2940.0,0.00328125,0.99671875,0.008883928571428572,0.9911160714285714
11,11,openb-pod-6939,0,1,scheduled,0.9548503858968616,1.0,-0.0,-0.04514961410313845,0.0,0.0,0.0,0.0,5.918560606060601e-05,0.03701699525117874,0.02092665620148182,0.03235557675361633,0.0,12694805.0,8280.0,8280.0,2940.0,0.00328125,0.99671875,0.009241071428571428,0.9907589285714286
12,12,openb-pod-6940,0,1,scheduled,0.9291095230728388,1.0,-0.0,-0.07089047692716122,0.0,0.0,0.0,0.0,5.918560606060601e-05,0.0700787827372551,0.039346594363451004,0.03235557675361633,0.0,12694892.0,8280.0,8280.0,2940.0,0.00328125,0.99671875,0.009241071428571428,0.9907589285714286
13,13,openb-pod-6941,16,1,scheduled,0.7148295105663705,1.0,-0.24570024570025328,-0.039470243733376265,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,6.878327190827215e-05,0.021738221868872643,0.013841372914612293,0.04336089268326759,0.0,12695124.0,8280.0,8280.0,2130.0,0.0023772321428571427,0.9976227678571429,0.009241071428571428,0.9907589285714286
14,14,openb-pod-6942,16,1,scheduled,0.9663843926973641,1.0,-0.0,-0.03361560730263591,0.0,0.007575757575757569,0.007575757575757569,0.0,5.918560606060601e-05,0.019570181146264076,0.013214443810284138,0.0344465896487236,0.0,12695496.0,9280.0,9280.0,1810.0,0.0020200892857142856,0.9979799107142857,0.010357142857142856,0.9896428571428572
15,15,openb-pod-6943,0,1,scheduled,0.9627334140241146,1.0,-0.0,-0.03726658597588539,0.0,0.0,0.0,0.0,5.918560606060601e-05,0.034914154559373856,0.019699420779943466,0.01991959661245346,0.0,12695902.0,10280.0,10280.0,1810.0,0.0020200892857142856,0.9979799107142857,0.011473214285714286,0.9885267857142858
16,16,openb-pod-6944,16,1,scheduled,0.9552404237911105,1.0,-0.0,-0.044759576208889484,0.0,0.007575757575757569,0.007575757575757569,0.0,5.918560606060601e-05,0.037054773420095444,0.021539481356739998,0.030924897640943527,0.0,12696072.0,10280.0,10280.0,2810.0,0.003136160714285714,0.9968638392857143,0.011473214285714286,0.9885267857142858
17,17,openb-pod-6945,0,1,scheduled,0.9296532031148672,1.0,-0.0,-0.07034679688513279,0.0,0.0,0.0,0.0,5.918560606060601e-05,0.07009834051132202,0.03967035561800003,0.030924897640943527,0.0,12696455.0,11280.0,11280.0,2810.0,0.003136160714285714,0.9968638392857143,0.012589285714285714,0.9874107142857143
18,18,openb-pod-6946,16,1,scheduled,0.9248934984207153,1.0,-0.0,-0.07510650157928467,0.0,0.007575757575757569,0.007575757575757569,0.0,5.918560606060601e-05,0.07054875791072845,0.03982505202293396,0.03983919322490692,0.0,12696716.0,11280.0,11280.0,3620.0,0.004040178571428571,0.9959598214285714,0.012589285714285714,0.9874107142857143
19,19,openb-pod-6947,1,1,scheduled,0.9189501162618399,1.0,-0.0,-0.08104988373816013,0.0,0.0,0.0,0.0,5.918560606060601e-05,0.07819119840860367,0.04406937584280968,0.03983919322490692,0.0,12696859.0,12090.0,12090.0,2620.0,0.002924107142857143,0.9970758928571428,0.013493303571428571,0.9865066964285715
20,20,openb-pod-6948,1,1,scheduled,0.9097873130813241,1.0,-0.0,-0.0902126869186759,0.0,0.0,0.0,0.0,5.918560606060601e-05,0.09716491401195526,0.05442656949162483,0.028833890333771706,0.0,12696934.0,12090.0,12090.0,2620.0,0.002924107142857143,0.9970758928571428,0.013493303571428571,0.9865066964285715
21,21,openb-pod-6949,16,1,scheduled,0.9063850473612547,1.0,-0.0,-0.09361495263874531,0.0,0.007575757575757569,0.007575757575757569,0.0,5.918560606060601e-05,0.09812747687101364,0.05509605258703232,0.034006375819444656,0.0,12696992.0,12090.0,12090.0,3090.0,0.0034486607142857144,0.9965513392857143,0.013493303571428571,0.9865066964285715
22,22,openb-pod-6950,16,1,scheduled,0.9024057891219854,1.0,-0.0,-0.09759421087801456,0.0,0.007575757575757569,0.007575757575757569,0.0,5.918560606060601e-05,0.09975551068782806,0.05625404417514801,0.039178866893053055,0.0,12696995.0,12560.0,12560.0,2750.0,0.0030691964285714285,0.9969308035714286,0.014017857142857143,0.9859821428571428
23,23,openb-pod-6951,16,1,scheduled,0.9232386741787195,1.0,-0.0,-0.07676132582128048,0.0,0.007575757575757569,0.007575757575757569,0.0,5.918560606060601e-05,0.07294829934835434,0.041395485401153564,0.039178866893053055,0.0,12697224.0,13030.0,13030.0,3560.0,0.003973214285714286,0.9960267857142857,0.014542410714285714,0.9854575892857143
24,24,openb-pod-6952,16,1,scheduled,0.6694053169568646,1.0,-0.24570024570025328,-0.08489443734288216,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,6.878327190827215e-05,0.075892373919487,0.04371234402060509,0.050184156745672226,0.0,12697262.0,13840.0,13840.0,4560.0,0.005089285714285715,0.9949107142857143,0.015446428571428571,0.9845535714285715
25,25,openb-pod-6953,16,1,scheduled,0.9112383108586073,1.0,-0.0,-0.08876168914139271,0.0,0.008804258804258835,0.008804258804258835,0.0,6.878327190827215e-05,0.0768338218331337,0.04401225224137306,0.056677304208278656,0.0,12697388.0,14840.0,14840.0,5150.0,0.0057477678571428575,0.9942522321428572,0.0165625,0.9834375
26,26,openb-pod-6954,16,1,scheduled,0.49663216748674,1.0,-0.40950040950040734,-0.09386742301285267,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,8.477938165438181e-05,0.07782428711652756,0.04431898519396782,0.06559157371520996,0.0,12697409.0,15430.0,15430.0,5960.0,0.006651785714285714,0.9933482142857143,0.017220982142857142,0.9827790178571428
27,27,openb-pod-6955,16,1,scheduled,-174.20137519683357,1.0,-175.1023751023751,-0.09900009445846081,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.006924715909090909,0.07886191457509995,0.044632408767938614,0.07450586557388306,0.0,12697409.0,16240.0,16240.0,4960.0,0.005535714285714285,0.9944642857142857,0.018125,0.981875
28,28,openb-pod-6956,16,1,scheduled,0.5158536018564233,1.0,-0.40950040950040734,-0.0746459886431694,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,8.477938165438181e-05,0.053000327199697495,0.03070007637143135,0.06559157371520996,0.0,12697628.0,17050.0,17050.0,5370.0,0.005993303571428571,0.9940066964285714,0.019029017857142855,0.9809709821428572
29,29,openb-pod-6957,16,1,scheduled,0.5066431754960545,1.0,-0.40950040950040734,-0.08385641500353813,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,8.477938165438181e-05,0.06153476983308792,0.036074310541152954,0.07010374963283539,0.0,12697699.0,18050.0,18050.0,6370.0,0.007109375,0.992890625,0.020145089285714287,0.9798549107142858
30,30,openb-pod-6958,16,1,scheduled,-151.17867780550492,1.0,-152.0884520884521,-0.09022571705281734,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.006025734541359542,0.0661693587899208,0.03900580480694771,0.07527627050876617,0.0,12697711.0,19050.0,19050.0,6840.0,0.007633928571428571,0.9923660714285715,0.021261160714285715,0.9787388392857143
31,31,openb-pod-6959,17,1,scheduled,-0.6056203520997894,1.0,-1.5151515151515138,-0.09046883694827557,0.0,0.0,0.007575757575757569,0.007575757575757569,0.006084920147420148,0.0662010982632637,0.03900408372282982,0.07573249191045761,0.0,12698004.0,19520.0,19520.0,6650.0,0.007421875,0.992578125,0.021785714285714287,0.9782142857142857
32,32,openb-pod-6960,16,1,scheduled,0.9123465344309807,1.0,-0.0,-0.08765346556901932,0.0,0.010851760851760872,0.010851760851760872,0.0,0.00014396498771498782,0.06655844300985336,0.03880488872528076,0.06994359940290451,0.0,12698115.0,20330.0,20330.0,7120.0,0.007946428571428571,0.9920535714285714,0.022689732142857143,0.9773102678571428
33,33,openb-pod-6961,16,1,scheduled,-193.36579599346962,1.0,-194.26699426699426,-0.09880172647535801,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.007732519451269451,0.07368119060993195,0.04305093362927437,0.0808713287115097,0.0,12698247.0,20800.0,20800.0,7310.0,0.008158482142857143,0.9918415178571428,0.023214285714285715,0.9767857142857143
34,34,openb-pod-6962,17,1,scheduled,-0.6139532416268718,1.0,-1.5151515151515138,-0.09880172647535801,0.0,0.0,0.007575757575757569,0.007575757575757569,0.007732519451269451,0.07368119060993195,0.04305093362927437,0.0808713287115097,0.0,12698502.0,21800.0,21800.0,8120.0,0.0090625,0.9909375,0.024330357142857143,0.9756696428571429
35,35,openb-pod-6963,17,1,scheduled,0.9057751856744289,1.0,-0.0,-0.09422481432557106,0.0,0.007575757575757569,0.007575757575757569,0.0,0.007732519451269451,0.06663155555725098,0.0390922874212265,0.08272578567266464,0.0,12698776.0,22610.0,22610.0,9120.0,0.01017857142857143,0.9898214285714285,0.025234375,0.974765625
36,36,openb-pod-6964,17,1,scheduled,0.9041117206215858,1.0,-0.0,-0.09588827937841415,0.0,0.007575757575757569,0.007575757575757569,0.0,0.007732519451269451,0.06841437518596649,0.039745211601257324,0.08361697196960449,0.0,12698907.0,23610.0,23610.0,6120.0,0.006830357142857143,0.9931696428571428,0.026350446428571428,0.9736495535714286
37,37,openb-pod-6965,16,1,scheduled,0.9324749847874045,1.0,-0.0,-0.06752501521259546,0.0,0.008804258804258835,0.008804258804258835,0.0,0.00012796887796887816,0.04618934169411659,0.027269499376416206,0.06159118935465813,0.0,12699423.0,23930.0,23930.0,7120.0,0.007946428571428571,0.9920535714285714,0.026707589285714286,0.9732924107142857
38,38,openb-pod-6966,0,1,scheduled,0.9239289313554764,1.0,-0.0,-0.07607106864452362,0.0,0.0,0.0,0.0,0.00012796887796887816,0.05731523782014847,0.033235710114240646,0.06159118935465813,0.0,12699635.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
39,39,openb-pod-6967,0,1,scheduled,0.9044750612229109,1.0,-0.0,-0.09552493877708912,0.0,0.0,0.0,0.0,0.00012796887796887816,0.08247529715299606,0.04698339104652405,0.06159118935465813,0.0,12699697.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
40,40,openb-pod-6968,1,1,scheduled,0.8994349110871553,1.0,-0.0,-0.10056508891284466,0.0,0.0,0.0,0.0,0.00012796887796887816,0.08897474408149719,0.050564244389534,0.06159118935465813,0.0,12699766.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
41,41,openb-pod-6969,16,1,scheduled,0.4858970934285649,1.0,-0.40950040950040734,-0.10460249707102776,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.00014396498771498782,0.08684462308883667,0.050267383456230164,0.07209298759698868,0.0,12699989.0,24930.0,24930.0,5120.0,0.005714285714285714,0.9942857142857143,0.027823660714285714,0.9721763392857143
42,42,openb-pod-6970,16,1,scheduled,0.9412206029519439,1.0,-0.0,-0.058779397048056126,0.0,0.008804258804258835,0.008804258804258835,0.0,0.00012796887796887816,0.038831885904073715,0.021748369559645653,0.05697853863239288,0.0,12700511.0,25930.0,25930.0,5930.0,0.006618303571428572,0.9933816964285714,0.028939732142857142,0.9710602678571428
43,43,openb-pod-6971,16,1,scheduled,0.5207816840841302,1.0,-0.40950040950040734,-0.0697179064154625,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.00014396498771498782,0.047066979110240936,0.024498678743839264,0.06787015497684479,0.0,12700534.0,26740.0,26740.0,6930.0,0.007734375,0.992265625,0.02984375,0.97015625
44,44,openb-pod-6972,16,1,scheduled,-193.34880433440205,1.0,-194.26699426699426,-0.08181006740778685,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.007732519451269451,0.05482688918709755,0.029999854043126106,0.07879339158535004,0.0,12700571.0,27740.0,27740.0,6120.0,0.006830357142857143,0.9931696428571428,0.03095982142857143,0.9690401785714285
45,45,openb-pod-6973,16,1,scheduled,0.5145102677627333,1.0,-0.40950040950040734,-0.07598932273685932,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.00014396498771498782,0.05266197770833969,0.02937306836247444,0.06994359940290451,0.0,12700799.0,28740.0,28740.0,6650.0,0.007421875,0.992578125,0.03207589285714286,0.9679241071428571
46,46,openb-pod-6974,0,1,scheduled,0.9224217776209116,1.0,-0.0,-0.0775782223790884,0.0,0.0,0.0,0.0,0.00014396498771498782,0.058142732828855515,0.03219704329967499,0.0648166686296463,0.0,12700973.0,29740.0,29740.0,6650.0,0.007421875,0.992578125,0.03319196428571428,0.9668080357142858
47,47,openb-pod-6975,16,1,scheduled,-151.17989596425664,1.0,-152.0884520884521,-0.0914438758045435,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.006084920147420148,0.06892629712820053,0.03822896257042885,0.07573249191045761,0.0,12700980.0,29740.0,29740.0,7650.0,0.008537946428571428,0.9914620535714286,0.03319196428571428,0.9668080357142858
48,48,openb-pod-6976,1,1,scheduled,0.8857917282730341,1.0,-0.0,-0.1142082717269659,0.0,0.0,0.0,0.0,0.006084920147420148,0.11120910197496414,0.041474949568510056,0.07573249191045761,0.0,12701034.0,30740.0,30740.0,7650.0,0.008537946428571428,0.9914620535714286,0.034308035714285715,0.9656919642857142
49,49,openb-pod-6977,2,1,scheduled,0.8694492075592279,1.0,-0.0,-0.13055079244077206,0.0,0.0,0.0,0.0,0.006084920147420148,0.14093266427516937,0.04443642869591713,0.07573249191045761,0.0,12701035.0,30740.0,30740.0,6240.0,0.0069642857142857145,0.9930357142857142,0.034308035714285715,0.9656919642857142
50,50,openb-pod-6978,16,1,scheduled,0.5197217849775084,1.0,-0.40950040950040734,-0.07077780552208424,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.00014396498771498782,0.051211170852184296,0.02759828045964241,0.06274615973234177,0.0,12701642.0,30740.0,30740.0,6460.0,0.007209821428571428,0.9927901785714286,0.034308035714285715,0.9656919642857142
51,51,openb-pod-6979,16,1,scheduled,0.9249678943306208,1.0,-0.0,-0.07503210566937923,0.0,0.010851760851760872,0.010851760851760872,0.0,0.00014396498771498782,0.05283401161432266,0.028050627559423447,0.06917957216501236,0.0,12701651.0,30960.0,30960.0,6460.0,0.007209821428571428,0.9927901785714286,0.03455357142857143,0.9654464285714286
52,52,openb-pod-6980,16,1,scheduled,0.9232938447967172,1.0,-0.0,-0.07670615520328283,0.0,0.010851760851760872,0.010851760851760872,0.0,0.00014396498771498782,0.055402934551239014,0.030139220878481865,0.06787015497684479,0.0,12701695.0,31550.0,31550.0,5460.0,0.00609375,0.99390625,0.03521205357142857,0.9647879464285715
53,53,openb-pod-6981,16,1,scheduled,0.9480016687884927,1.0,-0.0,-0.05199833121150732,0.0,0.008804258804258835,0.008804258804258835,0.0,0.00012796887796887816,0.03089732490479946,0.016120798885822296,0.05697853863239288,0.0,12701775.0,32020.0,32020.0,5930.0,0.006618303571428572,0.9933816964285714,0.03573660714285714,0.9642633928571429
54,54,openb-pod-6982,16,1,scheduled,0.5323693401872047,1.0,-0.40950040950040734,-0.05813025031238794,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.00014396498771498782,0.03158221021294594,0.01680813543498516,0.06787015497684479,0.0,12701982.0,32490.0,32490.0,5930.0,0.006618303571428572,0.9933816964285714,0.036261160714285715,0.9637388392857142
55,55,openb-pod-6983,16,1,scheduled,0.542231917264206,1.0,-0.40950040950040734,-0.04826767323538661,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.00014396498771498782,0.024535849690437317,0.011540110222995281,0.06045938655734062,0.0,12702195.0,33490.0,33490.0,6250.0,0.006975446428571429,0.9930245535714286,0.037377232142857146,0.9626227678571428
56,56,openb-pod-6984,16,1,scheduled,-140.82937543263947,1.0,-141.76904176904176,-0.06033366359770298,0.0,0.010851760851760872,0.7196969696969697,0.7088452088452089,0.005681818181818182,0.032267212867736816,0.017037253826856613,0.07136286050081253,0.0,12702205.0,33810.0,33810.0,6780.0,0.007566964285714285,0.9924330357142858,0.037734375,0.962265625
57,57,openb-pod-6985,17,1,scheduled,0.9434659271501005,1.0,-0.0,-0.05653407284989953,0.0,0.007575757575757569,0.007575757575757569,0.0,0.005681818181818182,0.02967713586986065,0.014886393211781979,0.06850461661815643,0.0,12702258.0,34810.0,34810.0,7780.0,0.008683035714285714,0.9913169642857143,0.038850446428571425,0.9611495535714286
58,58,openb-pod-6986,17,1,scheduled,0.9341642260551453,1.0,-0.0,-0.06583577394485474,0.0,0.007575757575757569,0.007575757575757569,0.0,0.005681818181818182,0.04028285667300224,0.0189935602247715,0.07239513099193573,0.0,12702385.0,35810.0,35810.0,8780.0,0.009799107142857142,0.9902008928571429,0.03996651785714286,0.9600334821428571
59,59,openb-pod-6987,0,1,scheduled,0.9240163564682007,1.0,-0.0,-0.07598364353179932,0.0,0.0,0.0,0.0,0.005681818181818182,0.052674271166324615,0.026897884905338287,0.07239513099193573,0.0,12702488.0,36810.0,36810.0,8780.0,0.009799107142857142,0.9902008928571429,0.04108258928571429,0.9589174107142857
60,60,openb-pod-6988,17,1,scheduled,0.918063048273325,1.0,-0.0,-0.08193695172667503,0.0,0.007575757575757569,0.007575757575757569,0.0,0.005681818181818182,0.0572827011346817,0.0289287269115448,0.07766247540712357,0.0,12702491.0,36810.0,36810.0,9780.0,0.010915178571428572,0.9890848214285715,0.04108258928571429,0.9589174107142857
61,61,openb-pod-6989,1,1,scheduled,0.8924220893532038,1.0,-0.0,-0.10757791064679623,0.0,0.0,0.0,0.0,0.005681818181818182,0.10438166558742523,0.033111680299043655,0.07766247540712357,0.0,12702537.0,37810.0,37810.0,9780.0,0.010915178571428572,0.9890848214285715,0.04219866071428571,0.9578013392857143
62,62,openb-pod-6990,16,1,scheduled,0.888732772320509,1.0,-0.0,-0.11126722767949104,0.0,0.7196969696969697,0.7196969696969697,0.0,0.005681818181818182,0.10585504025220871,0.03461550921201706,0.08206390589475632,0.0,12702584.0,37810.0,37810.0,10250.0,0.011439732142857142,0.9885602678571429,0.04219866071428571,0.9578013392857143
63,63,openb-pod-6991,17,1,scheduled,0.6365048624803888,1.0,-0.24570024570025328,-0.11779489181935787,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.005691415847665848,0.10988019406795502,0.03758339211344719,0.08812619745731354,0.0,12702594.0,38280.0,38280.0,11250.0,0.012555803571428572,0.9874441964285714,0.04272321428571429,0.9572767857142858
64,64,openb-pod-6992,0,1,scheduled,0.8685845788568258,1.0,-0.0,-0.13141542114317417,0.0,0.0,0.0,0.0,0.005691415847665848,0.1246223896741867,0.0500822551548481,0.08812619745731354,0.0,12702610.0,39280.0,39280.0,11250.0,0.012555803571428572,0.9874441964285714,0.04383928571428571,0.9561607142857143
65,65,openb-pod-6993,17,1,scheduled,0.8651013281196356,1.0,-0.0,-0.13489867188036442,0.0,0.008804258804258835,0.008804258804258835,0.0,0.005691415847665848,0.12573665380477905,0.05036167427897453,0.09369901567697525,0.0,12702712.0,39280.0,39280.0,8460.0,0.009441964285714286,0.9905580357142857,0.04383928571428571,0.9561607142857143
66,66,openb-pod-6994,16,1,scheduled,-140.8666768025822,1.0,-141.76904176904176,-0.09763503354042768,0.0,0.010851760851760872,0.7196969696969697,0.7088452088452089,0.005681818181818182,0.094327911734581,0.02363680861890316,0.07730534672737122,0.0,12703486.0,40090.0,40090.0,9270.0,0.010345982142857143,0.9896540178571429,0.04474330357142857,0.9552566964285715
67,67,openb-pod-6995,16,1,scheduled,-51.599093877167306,1.0,-52.49795249795248,-0.10114137921482325,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.007732519451269451,0.09497757256031036,0.02400832809507847,0.08329685777425766,0.0,12703623.0,40900.0,40900.0,8460.0,0.009441964285714286,0.9905580357142857,0.045647321428571426,0.9543526785714286
68,68,openb-pod-6996,16,1,scheduled,-140.87009333895807,1.0,-141.76904176904176,-0.10105156991630793,0.0,0.010851760851760872,0.7196969696969697,0.7088452088452089,0.005681818181818182,0.09609862416982651,0.0267783273011446,0.07922618836164474,0.0,12703679.0,41490.0,41490.0,9460.0,0.010558035714285714,0.9894419642857143,0.04630580357142857,0.9536941964285715
69,69,openb-pod-6997,16,1,scheduled,-44.72404298289197,1.0,-45.618345618345614,-0.10569736454635859,0.0,0.7196969696969697,0.9477886977886978,0.22809172809172806,0.0074637848075348075,0.09811801463365555,0.029264064505696297,0.08401264995336533,0.0,12703716.0,42490.0,42490.0,8460.0,0.009441964285714286,0.9905580357142857,0.047421875,0.952578125
70,70,openb-pod-6998,0,1,scheduled,0.8998011164367199,1.0,-0.0,-0.1001988835632801,0.0,0.0,0.0,0.0,0.00014396498771498782,0.10241813212633133,0.028752386569976807,0.06922724843025208,0.0,12703999.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
71,71,openb-pod-6999,0,1,scheduled,0.8836565092206001,1.0,-0.0,-0.11634349077939987,0.0,0.0,0.0,0.0,0.00014396498771498782,0.1204724982380867,0.04298723489046097,0.06922724843025208,0.0,12704008.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
72,72,openb-pod-7000,2,1,scheduled,0.8795436713844538,1.0,-0.0,-0.12045632861554623,0.0,0.0,0.0,0.0,0.00014396498771498782,0.12482719123363495,0.04685821756720543,0.06922724843025208,0.0,12704054.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
73,73,openb-pod-7001,16,1,scheduled,-140.8831037281296,1.0,-141.76904176904176,-0.11406195908784866,0.0,0.010851760851760872,0.7196969696969697,0.7088452088452089,0.005681818181818182,0.11123238503932953,0.03766534477472305,0.07922618836164474,0.0,12704434.0,42960.0,42960.0,9460.0,0.010558035714285714,0.9894419642857143,0.04794642857142857,0.9520535714285714
74,74,openb-pod-7002,0,1,scheduled,0.8899778090417385,1.0,-0.0,-0.11002219095826149,0.0,0.0,0.0,0.0,0.005681818181818182,0.0941089317202568,0.04670926183462143,0.07922618836164474,0.0,12704508.0,43960.0,43960.0,9460.0,0.010558035714285714,0.9894419642857143,0.0490625,0.9509375
75,75,openb-pod-7003,1,1,scheduled,0.8853878602385521,1.0,-0.0,-0.1146121397614479,0.0,0.0,0.0,0.0,0.005681818181818182,0.09973356872797012,0.050264522433280945,0.07922618836164474,0.0,12704589.0,43960.0,43960.0,8460.0,0.009441964285714286,0.9905580357142857,0.0490625,0.9509375
76,76,openb-pod-7004,0,1,scheduled,0.8976194933056831,1.0,-0.0,-0.10238050669431686,0.0,0.0,0.0,0.0,0.00014396498771498782,0.08749520033597946,0.04803856462240219,0.06922724843025208,0.0,12704782.0,43960.0,43960.0,7460.0,0.008325892857142856,0.9916741071428572,0.0490625,0.9509375
77,77,openb-pod-7005,2,1,scheduled,0.9003013446927071,1.0,-0.0,-0.09969865530729294,0.0,0.0,0.0,0.0,0.00012796887796887816,0.10465068370103836,0.03516247496008873,0.059584151953458786,0.0,12704913.0,43960.0,43960.0,6460.0,0.007209821428571428,0.9927901785714286,0.0490625,0.9509375
